Latitude,Longitude
446534.54,4470371.44
446490.54,4470384.45
442697.57,4470731.50
444221.54,4469469.48
444052.56,4472614.48
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
439029.59,4470681.53
438452.59,4471497.54
438452.59,4471497.54
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
436997.59,4469534.54
436997.59,4469534.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
439775.59,4471890.53
439781.59,4471901.53
439786.59,4471860.53
439893.59,4471904.53
439935.59,4471884.53
439928.59,4471864.53
439915.59,4471841.53
439888.59,4471774.53
439971.59,4471872.53
440010.59,4471859.53
439947.59,4471841.53
440007.59,4471828.53
439982.59,4471775.53
439859.59,4471612.53
439956.59,4471570.53
445620.54,4470397.46
445613.54,4470392.46
443356.56,4470704.49
445814.55,4471403.46
445393.55,4470647.46
445271.55,4471356.46
444143.56,4472903.48
444153.56,4472883.48
444444.56,4471712.48
439963.59,4471577.53
439967.59,4471582.53
439887.59,4471646.53
0.00,0.00
439868.59,4471546.53
439745.59,4471540.53
439653.59,4471429.53
439794.59,4471654.53
439745.59,4471507.53
444139.56,4471247.48
443755.55,4469830.48
443132.56,4470115.49
443692.57,4472099.49
443894.55,4469665.48
443888.55,4469694.48
444740.55,4470829.47
443632.56,4471603.49
444399.55,4469998.47
445540.55,4471562.46
445478.54,4470331.46
443714.56,4471956.49
446620.54,4471226.44
442737.57,4471309.50
446781.54,4471270.44
446530.54,4471136.45
443322.57,4472117.49
444195.56,4470986.48
444246.56,4472509.48
443546.55,4469402.48
442764.54,4468635.49
445532.55,4471567.46
444509.55,4470502.47
445386.55,4471534.46
444373.56,4471736.48
443723.56,4471701.49
443718.56,4471694.49
443023.55,4469826.49
443634.57,4472773.49
443760.55,4469786.48
446798.54,4471030.44
443821.56,4471570.49
447182.53,4470115.43
447182.53,4470115.43
447182.53,4470115.43
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447033.53,4469969.44
447446.53,4470143.43
447446.53,4470143.43
447500.52,4469310.43
447500.52,4469310.43
447500.52,4469310.43
448497.53,4470264.41
448497.53,4470264.41
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
439688.59,4471470.53
439725.59,4471645.53
439609.59,4471740.53
439685.59,4471740.53
439679.59,4471871.53
439715.59,4471847.53
439741.59,4471832.53
439774.59,4471804.53
439841.59,4471769.53
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
445130.54,4469253.46
449272.51,4468737.40
449272.51,4468737.40
449272.51,4468737.40
449272.51,4468737.40
447269.53,4469760.43
447294.53,4469740.43
446900.53,4469842.44
446984.53,4469910.44
447041.53,4469904.44
447116.53,4469633.43
447351.53,4469536.43
446802.53,4469959.44
446622.53,4470075.44
446721.53,4470116.44
446647.53,4469997.44
446435.53,4470073.45
445490.54,4469736.46
445629.54,4469752.46
445342.54,4469534.46
446745.53,4469913.44
446888.53,4469994.44
446912.53,4469990.44
446907.53,4469987.44
446866.53,4469944.44
446854.53,4470077.44
446791.53,4470030.44
439442.59,4471975.53
439440.59,4471966.53
439576.59,4471891.53
439573.59,4471893.53
439570.59,4471894.53
439339.59,4472045.53
439401.59,4472005.53
439365.59,4471987.53
439314.59,4471994.53
439569.59,4471744.53
439516.59,4471791.53
439538.59,4471777.53
439435.59,4471863.53
439382.59,4471881.53
439489.59,4471765.53
439573.59,4471771.53
439485.59,4471865.53
439460.59,4471896.53
439284.59,4471750.53
439297.59,4471691.53
439462.59,4471643.53
439448.59,4471787.53
439436.59,4471794.53
439361.59,4471836.53
439361.59,4471836.53
439509.59,4471619.53
439559.59,4471694.53
438044.60,4471284.54
439573.59,4471969.53
439648.59,4471959.53
439711.59,4471980.53
439754.59,4471958.53
439795.59,4471939.53
439294.59,4472086.53
439424.59,4471938.53
439631.59,4471657.53
439578.59,4471644.53
439561.59,4471586.53
439557.59,4471568.53
439596.59,4471453.53
439699.59,4471536.53
439733.59,4471592.53
439535.59,4471398.53
439788.59,4471510.53
439799.59,4471504.53
439735.59,4471447.53
439682.59,4471398.53
439291.59,4471461.53
439316.59,4471263.53
439699.59,4471910.53
439737.59,4471867.53
439423.59,4471954.53
439573.59,4471857.53
439439.59,4471941.53
441839.61,4480647.53
442756.61,4480814.52
441856.61,4480157.53
442786.60,4480544.52
442764.61,4480756.52
442760.61,4481228.52
442610.61,4480653.52
441873.61,4480194.53
441921.61,4480267.53
439452.59,4471845.53
439282.59,4471071.53
439176.59,4471186.53
439032.59,4471206.53
439029.59,4471193.53
438687.59,4471192.53
438745.59,4471122.53
0.00,0.00
438935.59,4470775.53
438685.59,4470933.53
438718.59,4470779.53
438725.59,4470781.53
438553.59,4470840.53
438521.59,4470868.54
438536.59,4470886.54
438477.59,4470877.54
438466.59,4470825.54
438319.59,4470953.54
443447.58,4477313.50
443632.58,4477582.50
443599.58,4477478.50
442741.59,4477367.51
442767.59,4477412.51
442817.59,4477420.51
442623.59,4477357.51
442641.59,4477399.51
442685.59,4477308.51
446780.53,4470081.44
446835.53,4470137.44
446829.53,4470131.44
446875.53,4470176.44
447022.53,4470185.44
447062.53,4470175.44
447103.53,4470158.43
447104.53,4470078.43
446963.53,4470095.44
442383.59,4477032.51
442364.59,4477200.51
442617.59,4477064.51
442617.59,4477064.51
443138.58,4477046.50
443244.58,4477053.50
443213.58,4477018.50
443311.59,4478029.50
442957.59,4477579.50
442727.59,4477675.51
443089.60,4479777.51
442449.59,4477501.51
441911.60,4479534.53
443083.59,4478833.51
443108.59,4478110.50
442611.60,4479396.52
441520.59,4477342.52
441530.59,4477116.52
443431.59,4477612.50
443685.58,4477707.50
0.00,0.00
0.00,0.00
442283.60,4478606.52
442604.59,4478531.51
442665.59,4478513.51
441646.59,4477751.52
441723.59,4477767.52
441714.59,4477772.52
442690.59,4477472.51
442672.59,4477466.51
0.00,0.00
0.00,0.00
0.00,0.00
442254.60,4478509.52
442727.60,4479455.51
443143.60,4479616.51
442886.59,4477524.51
447125.53,4470019.43
447125.53,4470019.43
447001.53,4470208.44
447104.53,4470171.43
446941.53,4470252.44
447225.53,4470121.43
447443.53,4470184.43
447465.53,4470193.43
447365.53,4470212.43
447410.53,4470108.43
447442.53,4470051.43
447556.53,4469969.43
447458.53,4470062.43
447593.53,4470015.43
447593.53,4469996.43
447110.53,4469926.43
447185.53,4469830.43
447054.53,4469871.44
0.00,0.00
447321.53,4469450.43
447367.52,4469445.43
445444.54,4469692.46
445466.54,4469700.46
447197.52,4469267.43
447206.52,4469230.43
447227.52,4469120.43
445511.54,4469743.46
446374.53,4469793.45
438388.59,4470955.54
438372.59,4470961.54
438365.59,4470937.54
437964.60,4471074.54
437958.60,4471054.54
437961.60,4471052.54
437923.60,4471074.54
438120.59,4471060.54
438180.59,4470973.54
446384.53,4469793.45
446395.53,4469731.45
445775.53,4469594.45
445084.54,4469380.46
445433.53,4469391.46
445708.53,4469480.45
445266.54,4469635.46
445193.54,4469606.46
444910.54,4469495.47
445356.54,4469697.46
445651.54,4469890.46
445737.53,4469660.45
445168.54,4469560.46
447243.53,4469400.43
447190.52,4469288.43
447244.52,4469295.43
447255.52,4469296.43
447345.52,4469143.43
442195.60,4478538.52
442836.59,4477664.51
442840.59,4478245.51
442840.59,4478307.51
442359.59,4478280.51
442702.59,4477207.51
442758.60,4479838.52
442746.60,4479843.52
442266.60,4478621.52
442610.59,4478599.51
442647.59,4478533.51
442650.59,4478558.51
442653.59,4478578.51
442654.59,4478598.51
442655.59,4478614.51
442661.59,4478664.51
441887.61,4480708.53
443678.58,4477662.49
438232.59,4470951.54
438110.59,4470973.54
438137.59,4471011.54
438136.59,4471005.54
438138.59,4471019.54
438138.59,4471019.54
438229.59,4470989.54
438121.59,4471160.54
437952.60,4471170.54
443678.58,4477662.49
442093.59,4476667.51
442267.60,4478688.52
442335.59,4477119.51
442746.59,4477179.51
442173.60,4478769.52
442216.60,4478799.52
442455.60,4479879.52
441983.59,4477768.52
443132.59,4477740.50
442753.59,4477285.51
442870.59,4477480.51
442408.59,4478492.51
442840.59,4478134.51
442838.59,4478127.51
442605.60,4480318.52
442095.59,4478098.52
442519.60,4479513.52
441837.61,4480477.53
443217.60,4479192.51
441993.60,4479009.52
443328.59,4477696.50
442428.59,4478167.51
441938.59,4477179.52
442609.59,4478016.51
443469.58,4477136.50
449494.57,4478745.41
438096.59,4471097.54
437968.60,4471133.54
437955.60,4471147.54
438824.59,4471270.53
438823.59,4471235.53
438742.59,4471142.53
438799.59,4470836.53
438768.59,4470840.53
438827.59,4470820.53
449182.57,4477966.41
449710.57,4478447.41
450108.57,4478749.40
450678.57,4479099.39
450722.57,4479109.39
450719.57,4479127.39
450795.57,4478953.39
450788.57,4478972.39
450229.57,4478661.40
438046.60,4471234.54
438057.60,4471135.54
438261.60,4471421.54
438228.60,4471382.54
438232.60,4471381.54
438240.60,4471377.54
438304.59,4471285.54
438335.59,4471337.54
438289.59,4471125.54
438374.59,4471387.54
438294.60,4471437.54
438286.60,4471452.54
438352.59,4471412.54
438443.59,4471476.54
438299.60,4471462.54
438459.59,4471396.54
438437.59,4471457.54
438430.59,4471452.54
438498.59,4471447.54
438502.59,4471505.54
438464.59,4471560.54
438464.59,4471560.54
438548.59,4471569.54
438474.59,4471585.54
438554.59,4471438.54
438536.59,4471409.54
438624.59,4471525.54
447488.52,4469277.43
447464.52,4469334.43
447481.52,4469341.43
447467.52,4469420.43
447476.52,4469424.43
447475.52,4469400.43
447515.52,4469355.43
447515.52,4469355.43
447462.52,4469448.43
447414.52,4469384.43
447355.53,4469691.43
447455.53,4469856.43
447918.53,4470188.42
448379.53,4470590.41
448348.53,4470484.41
448173.53,4470405.42
448468.53,4470451.41
448596.53,4470343.41
448493.01,4470357.40
448569.53,4470198.41
448574.53,4470186.41
448465.53,4470062.41
448489.53,4470071.41
448497.53,4470074.41
448653.52,4470085.41
448639.52,4470071.41
448642.52,4470060.41
448364.53,4470110.41
448391.53,4470060.41
448398.53,4470041.41
448558.52,4470008.41
448693.52,4469937.41
448301.53,4470010.41
448185.53,4470125.42
448134.53,4470207.42
448017.53,4470638.42
448304.53,4470687.41
448291.53,4470674.41
448119.53,4470549.42
448013.76,4470588.22
448069.53,4470604.42
448066.53,4470609.42
448047.53,4470608.42
448182.53,4470682.42
445524.54,4469591.46
445715.54,4469653.46
445976.53,4469747.45
445987.53,4469766.45
446085.53,4469788.45
447454.52,4469241.43
447425.52,4469305.43
447422.52,4469313.43
446596.53,4469827.44
446626.53,4469919.44
446626.53,4469919.44
447394.52,4469374.43
447454.52,4469031.43
445558.53,4469471.46
445583.53,4469435.46
445291.54,4469425.46
444989.54,4469610.46
444839.54,4469541.47
444819.54,4469518.47
438616.59,4471511.54
438661.59,4471528.54
438664.59,4471536.54
438599.59,4471368.54
438490.59,4471408.54
438637.59,4471467.54
438652.59,4471503.54
438707.59,4471315.53
438732.59,4471371.53
438778.59,4471297.53
439100.59,4471222.53
439132.59,4471215.53
439167.59,4471206.53
439077.59,4471364.53
438834.59,4471489.53
438972.59,4471384.53
438788.59,4471636.54
438773.59,4471668.54
438721.59,4471758.54
438717.59,4471755.54
438688.59,4471736.54
438527.59,4471623.54
438592.59,4471642.54
438914.59,4471661.53
438900.59,4471526.53
438791.59,4471572.54
438873.59,4471693.53
438838.59,4471516.53
438957.59,4471878.53
439279.59,4471866.53
439237.59,4471902.53
439251.59,4471893.53
439277.59,4471937.53
439248.59,4471930.53
439244.59,4471925.53
439265.59,4471889.53
0.00,0.00
439029.59,4472041.53
439013.59,4472046.53
438997.59,4471990.53
438963.59,4471965.53
438963.59,4471965.53
438863.59,4471893.54
439015.59,4472160.53
438975.59,4472271.54
444924.54,4469631.47
444840.54,4469563.47
444779.54,4469502.47
444890.54,4469647.47
444882.54,4469641.47
452253.50,4467676.34
447168.52,4468646.43
450119.51,4468349.38
449110.51,4468337.40
447361.52,4468625.43
445347.54,4469661.46
447221.52,4468647.43
449756.51,4468057.39
445957.54,4469961.45
445922.54,4469956.45
447561.53,4470813.43
445288.53,4469262.46
445138.54,4469557.46
445627.53,4469474.46
445649.53,4469458.46
445108.53,4469166.46
445214.53,4469261.46
445222.53,4469265.46
445277.53,4469293.46
445277.53,4469293.46
445005.54,4469537.46
444956.54,4469562.47
444879.54,4469509.47
444969.54,4469260.46
445060.54,4469179.46
445136.53,4469119.46
446578.53,4469909.44
446594.53,4469982.44
446556.53,4469970.44
444852.54,4469355.47
446524.53,4469863.44
446104.53,4469768.45
446086.53,4469763.45
445019.54,4469402.46
445084.54,4469444.46
445225.54,4469496.46
444978.54,4469326.46
447789.53,4470512.42
447654.52,4469111.42
447108.53,4470280.43
447488.53,4469839.43
447125.53,4469858.43
446879.53,4469887.44
447354.52,4469228.43
447114.53,4469802.43
447474.52,4469071.43
447474.52,4469071.43
447367.54,4471112.43
447009.53,4469747.44
447171.53,4469514.43
445354.54,4469508.46
445438.54,4469535.46
445572.53,4469516.46
446164.53,4469717.45
446246.53,4469792.45
445840.53,4469692.45
446385.53,4469870.45
447263.53,4470207.43
438983.59,4472267.54
439144.59,4472172.53
439117.59,4472186.53
439110.59,4472135.53
438904.59,4472338.54
438934.59,4472331.54
438928.59,4472333.54
438961.59,4472328.54
438809.60,4472334.54
438710.60,4472387.54
439030.59,4471896.53
438918.59,4471897.53
439226.59,4471843.53
439174.59,4472024.53
438969.59,4472031.53
438850.59,4471933.54
439138.59,4472090.53
439111.59,4472110.53
439023.59,4472234.53
438730.60,4472450.54
438751.60,4472428.54
438771.60,4472408.54
438775.60,4472379.54
438748.60,4472366.54
438552.60,4472693.54
438645.60,4472683.54
438627.60,4472665.54
438548.60,4472631.54
438842.59,4471882.54
438087.60,4472009.54
438394.60,4471642.54
438298.60,4471611.54
438209.60,4471423.54
438199.60,4471415.54
437974.60,4471225.54
437980.60,4471333.54
445423.53,4469155.46
445419.53,4469174.46
445397.53,4469207.46
445420.53,4469199.46
445248.53,4469073.46
445350.53,4469122.46
445350.53,4469122.46
447834.53,4470207.42
445224.54,4469616.46
437738.60,4472186.54
437803.60,4472103.54
437703.60,4472161.54
437497.60,4471929.55
437442.60,4472033.55
437776.60,4471962.54
437784.60,4471970.54
437678.60,4472111.54
437990.60,4472011.54
447234.53,4469504.43
447944.53,4470604.42
447955.53,4470609.42
447955.53,4470609.42
447976.53,4470619.42
0.00,0.00
445610.54,4469747.46
444762.54,4469517.47
444767.54,4469513.47
437890.60,4472020.54
437837.60,4472064.54
437855.60,4472009.54
437808.60,4471866.54
437826.60,4471914.54
437832.60,4471892.54
438651.59,4471744.54
438631.59,4471743.54
438644.59,4471743.54
444915.54,4469578.47
444868.54,4469555.47
444834.54,4469517.47
444763.54,4469466.47
444763.54,4469485.47
444726.54,4469465.47
448844.51,4468292.40
448925.51,4468539.40
445563.53,4469276.46
446695.53,4469636.44
446528.53,4469201.44
449249.51,4468675.40
447963.52,4469085.42
447026.52,4468655.43
448557.52,4469091.41
444890.54,4469406.47
444838.54,4469432.47
444833.54,4469426.47
448401.52,4468831.41
448857.53,4470392.40
448857.53,4470392.40
449180.51,4467934.40
448420.52,4469157.41
447086.52,4469263.43
447080.52,4469264.43
447127.53,4469607.43
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
440801.54,4467031.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441173.55,4468296.51
438475.60,4471760.54
438619.59,4471722.54
438607.59,4471713.54
0.00,0.00
438405.60,4471803.54
438547.59,4471671.54
438517.59,4471681.54
438303.60,4471541.54
438298.60,4471568.54
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441056.54,4467798.51
441056.54,4467798.51
441905.53,4467126.50
441905.53,4467126.50
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439562.53,4465912.52
438887.54,4465880.52
438792.54,4465870.52
439784.53,4465600.51
439795.53,4465602.51
439616.53,4465332.51
439601.53,4465310.52
439640.53,4465325.51
439645.53,4465332.51
438306.60,4471570.54
438370.60,4471650.54
438253.60,4471736.54
438299.60,4471667.54
438449.59,4471619.54
437725.60,4471247.54
437733.60,4471243.54
437719.60,4471252.54
437689.60,4471268.54
439663.53,4465335.51
439653.53,4465320.51
439647.53,4465310.51
439643.53,4465304.51
439657.53,4465289.51
439677.53,4465334.51
439671.53,4465336.51
440874.53,4466074.50
440950.51,4464670.50
439432.53,4465064.52
439358.52,4464894.52
440329.52,4465349.51
440306.52,4465348.51
440285.52,4465326.51
440231.52,4465310.51
439780.53,4465520.51
439934.53,4466030.51
439784.54,4466216.52
439739.54,4466198.52
439774.54,4466181.52
439932.53,4466112.51
439828.54,4466265.52
439921.54,4466448.51
439877.54,4466391.51
439796.54,4466424.52
439465.54,4466210.52
439476.54,4466219.52
439503.54,4466017.52
439729.53,4466137.52
441632.53,4466966.50
441624.53,4467001.50
441661.53,4466969.50
439481.54,4466083.52
439481.54,4466025.52
439305.54,4466146.52
439350.54,4466117.52
439457.54,4466136.52
439442.54,4466129.52
439465.54,4466152.52
439776.54,4466361.52
439415.54,4466234.52
439438.54,4466380.52
439405.54,4466345.52
439318.54,4466282.52
